Pβ2,Pα1,Pβ1,Pα2,P3,V,α,β
0.51512,-0.53027,-0.58077,0.35856,0.56057,40.115481,-15,-20
0.5168,-0.51849,-0.58414,0.35856,0.56394,40.115481,-15,-20
0.26934,-0.45789,-0.34341,0.49324,0.69861,39.969992,-15,-10
0.27103,-0.4562,-0.3451,0.49492,0.70198,39.969992,-15,-10
0.27103,-0.4562,-0.3451,0.49492,0.70198,39.969992,-15,-10
0.26934,-0.46125,-0.3451,0.49492,0.70029,39.969992,-15,-10
0.26766,-0.45789,-0.34678,0.49324,0.70198,39.969992,-15,-10
0.26934,-0.45789,-0.3451,0.49492,0.70029,39.969992,-15,-10
0.27103,-0.4562,-0.34005,0.4966,0.70029,39.969992,-15,-10
0.27271,-0.45452,-0.3451,0.4966,0.70198,39.969992,-15,-10
0.27271,-0.45452,-0.3451,0.49492,0.70029,39.969992,-15,-10
0.26934,-0.45789,-0.34341,0.49324,0.70198,39.969992,-15,-10
-0.02357,-0.42253,-0.0606,0.53532,0.75416,40.319339,-15,0
-0.02357,-0.42253,-0.06565,0.53364,0.75248,40.319339,-15,0
-0.0202,-0.41917,-0.06397,0.537,0.75248,40.319339,-15,0
-0.02188,-0.41917,-0.06229,0.53532,0.75585,40.319339,-15,0
-0.02357,-0.42253,-0.06229,0.537,0.75585,40.319339,-15,0
-0.02188,-0.42085,-0.06229,0.537,0.75753,40.319339,-15,0
-0.02357,-0.42253,-0.06397,0.53364,0.75585,40.319339,-15,0
-0.02188,-0.42253,-0.06229,0.53869,0.75585,40.319339,-15,0
-0.02188,-0.42253,-0.06229,0.537,0.75585,40.319339,-15,0
-0.02188,-0.41917,-0.06229,0.537,0.75753,40.319339,-15,0
-0.3047,-0.43937,0.24073,0.49492,0.71376,40.052289,-15,10
-0.30638,-0.44105,0.24073,0.49155,0.71208,40.052289,-15,10
-0.30301,-0.43768,0.23904,0.49492,0.71545,40.052289,-15,10
-0.30301,-0.43768,0.23736,0.49492,0.71545,40.052289,-15,10
-0.3047,-0.43937,0.24073,0.49492,0.71376,40.052289,-15,10
-0.3047,-0.44273,0.24073,0.4966,0.71545,40.052289,-15,10
-0.30638,-0.44273,0.24073,0.49324,0.71376,40.052289,-15,10
-0.30301,-0.44105,0.24073,0.4966,0.71545,40.052289,-15,10
-0.30301,-0.43937,0.24073,0.4966,0.71713,40.052289,-15,10
-0.30301,-0.43937,0.24241,0.4966,0.71713,40.052289,-15,10
-0.54037,-0.49155,0.49997,0.36698,0.58246,40.070857,-15,20
-0.53532,-0.48482,0.49997,0.36698,0.58077,40.070857,-15,20
-0.537,-0.48819,0.49997,0.36361,0.58246,40.070857,-15,20
-0.54879,-0.49492,0.49997,0.3653,0.58077,40.070857,-15,20
-0.55216,-0.49324,0.49997,0.36698,0.58246,40.070857,-15,20
-0.54711,-0.4966,0.49997,0.36698,0.58414,40.070857,-15,20
-0.53869,-0.48987,0.49997,0.36698,0.58077,40.070857,-15,20
-0.53869,-0.48819,0.49997,0.36698,0.58077,40.070857,-15,20
-0.54206,-0.49324,0.49829,0.36698,0.58077,40.070857,-15,20
-0.53364,-0.49324,0.49997,0.36866,0.58246,40.070857,-15,20
0.58077,-0.39223,-0.54374,0.22558,0.62623,40.008456,-10,-20
0.57741,-0.39055,-0.55216,0.22389,0.62454,40.008456,-10,-20
0.57909,-0.39392,-0.54879,0.22221,0.62454,40.008456,-10,-20
0.57741,-0.40233,-0.54037,0.22389,0.62454,40.008456,-10,-20
0.57909,-0.40233,-0.54374,0.22726,0.62623,40.008456,-10,-20
0.57909,-0.40233,-0.53869,0.22726,0.62623,40.008456,-10,-20
0.57741,-0.40402,-0.53869,0.22389,0.62454,40.008456,-10,-20
0.57909,-0.40402,-0.53869,0.22389,0.62791,40.008456,-10,-20
0.58077,-0.40738,-0.53869,0.22558,0.62791,40.008456,-10,-20
0.58246,-0.40065,-0.54879,0.22558,0.62454,40.008456,-10,-20
0.3249,-0.33331,-0.31816,0.34678,0.7609,40.071777,-10,-10
0.3249,-0.335,-0.31816,0.34678,0.7609,40.071777,-10,-10
0.32658,-0.33163,-0.3148,0.35015,0.76258,40.071777,-10,-10
0.32658,-0.33331,-0.31648,0.34846,0.7609,40.071777,-10,-10
0.3249,-0.335,-0.31816,0.34846,0.75921,40.071777,-10,-10
0.3249,-0.33668,-0.31816,0.34678,0.7609,40.071777,-10,-10
0.32658,-0.33163,-0.31648,0.34678,0.7609,40.071777,-10,-10
0.3249,-0.33331,-0.31816,0.34678,0.7609,40.071777,-10,-10
0.32658,-0.33163,-0.31648,0.3451,0.7609,40.071777,-10,-10
0.3249,-0.335,-0.31816,0.3451,0.75921,40.071777,-10,-10
0.01683,-0.28955,-0.01347,0.39055,0.80803,40.059179,-10,0
0.01852,-0.28786,-0.01515,0.39055,0.80803,40.059179,-10,0
0.01852,-0.28955,-0.01852,0.39055,0.80803,40.059179,-10,0
0.02188,-0.28955,-0.01515,0.39223,0.80972,40.059179,-10,0
0.01852,-0.28955,-0.01683,0.39392,0.80972,40.059179,-10,0
0.01852,-0.28786,-0.01683,0.39223,0.80972,40.059179,-10,0
0.01683,-0.28955,-0.01852,0.39223,0.80803,40.059179,-10,0
0.01683,-0.28955,-0.01852,0.38887,0.80803,40.059179,-10,0
0.01683,-0.28955,-0.01515,0.39223,0.80803,40.059179,-10,0
0.01683,-0.28955,-0.01852,0.39223,0.80803,40.059179,-10,0
-0.27608,-0.31311,0.29796,0.35351,0.77436,40.109404,-10,10
-0.27439,-0.31311,0.29796,0.35183,0.77268,40.109404,-10,10
-0.27439,-0.31143,0.30133,0.3552,0.77436,40.109404,-10,10
-0.27439,-0.31311,0.29796,0.35351,0.77436,40.109404,-10,10
-0.27608,-0.3148,0.29796,0.35183,0.77268,40.109404,-10,10
-0.27608,-0.31311,0.29965,0.35183,0.77436,40.109404,-10,10
-0.27608,-0.31311,0.29965,0.35351,0.77436,40.109404,-10,10
-0.27439,-0.31143,0.29796,0.35351,0.77436,40.109404,-10,10
-0.27271,-0.31143,0.30133,0.3552,0.77436,40.109404,-10,10
-0.27439,-0.31311,0.29796,0.35351,0.77436,40.109404,-10,10
-0.52522,-0.37708,0.57067,0.23568,0.64474,40.053237,-10,20
-0.52017,-0.38045,0.57067,0.23399,0.64474,40.053237,-10,20
-0.52185,-0.37708,0.57067,0.23736,0.64643,40.053237,-10,20
-0.52017,-0.37203,0.57067,0.23399,0.64643,40.053237,-10,20
-0.51512,-0.37203,0.56899,0.23399,0.64643,40.053237,-10,20
-0.52185,-0.3754,0.56562,0.23399,0.64474,40.053237,-10,20
-0.52522,-0.37877,0.56562,0.23063,0.64306,40.053237,-10,20
-0.52354,-0.37203,0.56899,0.23063,0.64306,40.053237,-10,20
-0.5168,-0.37372,0.57067,0.23063,0.64474,40.053237,-10,20
-0.52017,-0.37708,0.56899,0.23399,0.64474,40.053237,-10,20
0.61949,-0.25924,-0.53364,0.06734,0.66831,40.066561,-5,-20
0.61949,-0.26261,-0.53532,0.06565,0.66831,40.066561,-5,-20
0.61949,-0.26261,-0.54206,0.06565,0.66663,40.066561,-5,-20
0.61949,-0.26093,-0.52522,0.06902,0.66999,40.066561,-5,-20
0.61949,-0.26093,-0.53027,0.06902,0.66999,40.066561,-5,-20
0.61949,-0.26261,-0.53364,0.07239,0.66831,40.066561,-5,-20
0.62117,-0.25924,-0.52859,0.0707,0.66999,40.066561,-5,-20
0.61781,-0.26261,-0.53532,0.06902,0.66999,40.066561,-5,-20
0.61949,-0.25924,-0.53532,0.06902,0.66999,40.066561,-5,-20
0.61949,-0.26429,-0.537,0.06902,0.66663,40.066561,-5,-20
0.35856,-0.18181,-0.28618,0.19527,0.79457,40.105043,-5,-10
0.35856,-0.18012,-0.28955,0.19696,0.79457,40.105043,-5,-10
0.35856,-0.18012,-0.28955,0.19696,0.79793,40.105043,-5,-10
0.36193,-0.17844,-0.28786,0.19696,0.79793,40.105043,-5,-10
0.36025,-0.18012,-0.28955,0.19696,0.79457,40.105043,-5,-10
0.35856,-0.18349,-0.29123,0.19359,0.79457,40.105043,-5,-10
0.35688,-0.18349,-0.29123,0.19527,0.79457,40.105043,-5,-10
0.35688,-0.18349,-0.29123,0.19527,0.79457,40.105043,-5,-10
0.35688,-0.18181,-0.28955,0.19359,0.79457,40.105043,-5,-10
0.36025,-0.18181,-0.29291,0.19696,0.79625,40.105043,-5,-10
0.04545,-0.12794,0.02188,0.23736,0.83665,40.100593,-5,0
0.04714,-0.12626,0.02188,0.23736,0.83497,40.100593,-5,0
0.04545,-0.12794,0.02188,0.23736,0.83665,40.100593,-5,0
0.04882,-0.12794,0.02357,0.23736,0.83665,40.100593,-5,0
0.04714,-0.12962,0.02357,0.23568,0.83497,40.100593,-5,0
0.04545,-0.12962,0.02188,0.23736,0.83665,40.100593,-5,0
0.04377,-0.12962,0.0202,0.23736,0.83497,40.100593,-5,0
0.04545,-0.12626,0.02357,0.23904,0.83833,40.100593,-5,0
0.04377,-0.12626,0.02357,0.23736,0.83665,40.100593,-5,0
0.04545,-0.12962,0.02188,0.23736,0.83665,40.100593,-5,0
-0.25756,-0.16666,0.32995,0.19022,0.80635,40.053662,-5,10
-0.25419,-0.16666,0.33331,0.19191,0.80972,40.053662,-5,10
-0.25756,-0.16666,0.33163,0.19022,0.80635,40.053662,-5,10
-0.25419,-0.16666,0.33331,0.19191,0.80803,40.053662,-5,10
-0.25419,-0.16666,0.33163,0.19022,0.80467,40.053662,-5,10
-0.25588,-0.16666,0.33331,0.19022,0.80467,40.053662,-5,10
-0.25419,-0.16497,0.33331,0.19191,0.80467,40.053662,-5,10
-0.25756,-0.16329,0.33163,0.19022,0.80467,40.053662,-5,10
-0.25419,-0.16497,0.33163,0.18854,0.80467,40.053662,-5,10
-0.25419,-0.16161,0.33331,0.19191,0.80635,40.053662,-5,10
-0.51007,-0.24409,0.60771,0.08249,0.68346,40.050216,-5,20
-0.51175,-0.24578,0.60771,0.08249,0.68009,40.050216,-5,20
-0.50839,-0.24073,0.60939,0.08249,0.68178,40.050216,-5,20
-0.51007,-0.24241,0.60939,0.08417,0.68346,40.050216,-5,20
-0.5067,-0.24409,0.60771,0.08249,0.68009,40.050216,-5,20
-0.51344,-0.24409,0.60939,0.08249,0.68178,40.050216,-5,20
-0.51512,-0.24409,0.60939,0.0808,0.67841,40.050216,-5,20
-0.5168,-0.24241,0.60939,0.0808,0.67841,40.050216,-5,20
-0.51007,-0.24746,0.60771,0.08249,0.68009,40.050216,-5,20
-0.51175,-0.24746,0.60602,0.0808,0.67841,40.050216,-5,20
0.63801,-0.101,-0.52522,-0.08417,0.68514,40.082855,0,-20
0.63801,-0.101,-0.52185,-0.08754,0.68514,40.082855,0,-20
0.63801,-0.09932,-0.52859,-0.08417,0.68178,40.082855,0,-20
0.63801,-0.09932,-0.52859,-0.08585,0.68178,40.082855,0,-20
0.63801,-0.101,-0.52859,-0.08417,0.68178,40.082855,0,-20
0.63801,-0.09932,-0.5269,-0.08249,0.68346,40.082855,0,-20
0.63801,-0.09932,-0.52522,-0.08249,0.68683,40.082855,0,-20
0.63801,-0.09764,-0.52522,-0.08417,0.68683,40.082855,0,-20
0.63801,-0.09932,-0.52354,-0.08417,0.68346,40.082855,0,-20
0.63969,-0.09764,-0.51849,-0.08417,0.68346,40.082855,0,-20
0.63128,-0.1111,-0.52185,-0.08922,0.68178,40.05682,0,-20
0.63296,-0.11279,-0.52522,-0.08922,0.68178,40.05682,0,-20
0.63296,-0.1111,-0.52522,-0.08585,0.68178,40.05682,0,-20
0.63128,-0.1111,-0.52859,-0.08922,0.68178,40.05682,0,-20
0.63128,-0.11447,-0.52859,-0.08754,0.68346,40.05682,0,-20
0.63128,-0.11447,-0.52522,-0.08754,0.68178,40.05682,0,-20
0.63296,-0.1111,-0.5269,-0.08417,0.68178,40.05682,0,-20
0.62959,-0.1111,-0.52859,-0.08417,0.68178,40.05682,0,-20
0.62959,-0.11447,-0.5269,-0.08585,0.68009,40.05682,0,-20
0.63296,-0.11279,-0.52522,-0.08754,0.68178,40.05682,0,-20
0.50839,-0.04209,-0.40907,-0.04209,0.75416,40.020291,0,-15
0.51007,-0.04209,-0.40738,-0.04377,0.75248,40.020291,0,-15
0.51007,-0.04209,-0.40738,-0.04545,0.75248,40.020291,0,-15
0.50839,-0.04209,-0.41075,-0.04545,0.75248,40.020291,0,-15
0.51007,-0.04209,-0.40907,-0.04377,0.75248,40.020291,0,-15
0.50839,-0.04545,-0.40907,-0.04545,0.75248,40.020291,0,-15
0.50839,-0.04545,-0.40907,-0.04209,0.75248,40.020291,0,-15
0.50839,-0.04377,-0.41243,-0.04209,0.75248,40.020291,0,-15
0.51007,-0.04209,-0.41075,-0.04377,0.75248,40.020291,0,-15
0.51175,-0.04209,-0.41412,-0.04209,0.75248,40.020291,0,-15
0.36866,0.00842,-0.26766,0.00337,0.80803,40.064769,0,-10
0.36866,0.00337,-0.26934,0.00168,0.80635,40.064769,0,-10
0.36698,0.00337,-0.27103,0.0,0.80467,40.064769,0,-10
0.36698,0.00337,-0.27103,0.00168,0.80467,40.064769,0,-10
0.36866,0.00673,-0.26934,0.0,0.80803,40.064769,0,-10
0.36698,0.00673,-0.27103,0.0,0.80803,40.064769,0,-10
0.36698,0.00505,-0.26934,-0.00337,0.80467,40.064769,0,-10
0.36698,0.00673,-0.26934,0.0,0.80635,40.064769,0,-10
0.36698,0.00673,-0.27103,0.0,0.80467,40.064769,0,-10
0.36866,-0.0202,-0.27103,0.02862,0.80803,40.034521,0,-10
0.36698,-0.0202,-0.27439,0.02862,0.80467,40.034521,0,-10
0.36698,-0.02188,-0.27271,0.02693,0.80467,40.034521,0,-10
0.36866,-0.0202,-0.27271,0.0303,0.80803,40.034521,0,-10
0.36866,-0.0202,-0.27103,0.02862,0.80803,40.034521,0,-10
0.36866,-0.01852,-0.27103,0.03198,0.80803,40.034521,0,-10
0.36698,-0.0202,-0.27103,0.02862,0.80635,40.034521,0,-10
0.36698,-0.0202,-0.27103,0.03198,0.80635,40.034521,0,-10
0.36866,-0.01852,-0.27103,0.0303,0.80803,40.034521,0,-10
0.36866,-0.01852,-0.27103,0.0303,0.80635,40.034521,0,-10
